Product Id,Product Handle,Product Title,Product Subtitle,Product Thumbnail,Product Collection Title,Product Collection Handle,Product Tags,Product Discountable,Product Metadata,Price PEN,Image 1 Url,Image 2 Url,Image 3 Url
prod_01HKT2ZFKJZZYCC85VYPXC6WQY,av-el-polo-cdra-1-cruce-con-av-primavera,Av. El Polo Cdra 1 (Cruce Con Av. Primavera),Av. El Polo Cdra 1 (Cruce Con Av. Primavera) – Surco,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD5A - POLO 3-1731698095164.png,LEDEX,ledex,PE,TRUE,"{""aliado"":""LEDEX"",""impact"":""186162"",""nearby"":""Concesionario SUBARU, Papa John's, MiFarma, Parque Mariano Santos, Cñínica Examened, Estación Metropolitano Angamos."",""country"":""PE"",""width_m"":""8"",""height_m"":""4"",""latitude"":""-12.1098 "",""location"":""Surco,Lima,Lima"",""width_px"":""800"",""height_px"":""400"",""longitude"":""-76.97511"",""impressions"":""950"",""impression_duration"":""7""}",216.33,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD5A - POLO 3-1731698876030.png,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD5A - POLO 2-1731698876031.png,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD5A - POLO-1731698876032.jpg
prod_01HKT2ZFGWKB4B9P2ZWG6866ZT,av-arequipa-lince,Av. Arequipa – Lince,Av. Arequipa Cdra. 25 (Frente Al Edificio “El Dorado”) – Surco,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD8A - AREQUIPA-1704921967305.jpg,LEDEX,ledex,PE,TRUE,"{""aliado"":""LEDEX"",""impact"":""411261"",""nearby"":""Centro Comercial Risso, Siete Sopas, Policlínico Risso, Instituto Franklin Roosevelt, La Curacao, Concesionario Hyundai, IPAC(Instituto de la Piel y Alergia Cutánea), YADEA Perú Concesionario de Motos."",""country"":""PE"",""width_m"":""8"",""height_m"":""4"",""latitude"":""-12.08919 "",""location"":""Surco,Lima,Lima"",""width_px"":""800"",""height_px"":""400"",""longitude"":""-77.03393"",""impressions"":""950"",""impression_duration"":""7""}",314.67,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD8A - AREQUIPA-1704921971505.jpg,,
prod_01HKT2ZF9E4PF0024QMZF6CB2P,españa-2431,España 2431,"Avenida España 2431, Altura: Plaza Vea Super, Tránsito Hacia Centro Comercial Primavera – Trujillo",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/02f1cbe2-b111-496c-9f70-e9ff39292a2f-1704924501328.jfif,LAOSAC,laosac,PE,TRUE,"{""aliado"":""LAOSAC"",""impact"":""7625"",""nearby"":""Banco, Supermercado, Tiendas, Parederos, Avenidas, Semáforos, Bar, Farmacias, Restaurantes"",""country"":""PE"",""width_m"":""12.28"",""height_m"":""6.14"",""latitude"":""-8.116222"",""location"":""Trujillo,Trujillo,La Libertad"",""width_px"":""1152"",""height_px"":""576"",""longitude"":""-79.025944"",""impressions"":""855"",""restrictions"":""-"",""impression_duration"":""8""}",196.67,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/02f1cbe2-b111-496c-9f70-e9ff39292a2f-1704924525867.jfif,,
prod_01HKT2ZFBPW0WRESF3ECWFCJK7,av-javier-prado-lado-a-la-victoria,Av. Javier Prado Lado A - La Victoria,Av. Javier Prado Cdra 10 (Al Costado De Ormeño) – La Victoria,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD2 A - JPA-1704921881983.jpg,LEDEX,ledex,PE,TRUE,"{""aliado"":""LEDEX"",""impact"":""255076"",""nearby"":""Colegio San Agustín de Lima, Sodimac, Torre Interbank, The Westin Lima Hotel, Estación Metropolitano - Javier Prado, KFC( Kentucky Fried Chicken)."",""country"":""PE"",""width_m"":""12"",""height_m"":""6"",""latitude"":""-12.09037 "",""location"":""La Victoria,Lima,Lima"",""width_px"":""800"",""height_px"":""360"",""longitude"":""-77.02199"",""impressions"":""1050"",""impression_duration"":""7""}",472,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD2 A - JPA-1704921890583.jpg,,
prod_01HKT2ZFM14VMW55X9FY9V6XVJ,mall-aventura-santa-anita-ate,Mall Aventura Santa Anita - Ate,"Av. Nicolas Ayllón 2970, Ate. (Frente Al Mall Aventura Santa Anita) – Ate",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD14A - ATE-1704920929694.jpg,LEDEX,ledex,PE,TRUE,"{""aliado"":""LEDEX"",""impact"":""244097"",""nearby"":""Mall Aventura Santa Anita, Ovalo Santa Anita, Puente Peatonal Santa Rosa - Ate, Cunsac Centro Empresarial. Paradero Puente Santa Anita, Copaso, Lima Expresa Santa Anita, Pamer, Cinepolis Santa Anita, Orbes Agrícola SAC - Sede Lima, Plaza de peaje El Pino - Lima Expresa, Estacion Evitamiento Linea 2 Metro Lima"",""country"":""PE"",""width_m"":""12"",""height_m"":""6"",""latitude"":""-12.05787 "",""location"":""Ate,Lima,Lima"",""width_px"":""768"",""height_px"":""384"",""longitude"":""-76.97124"",""impressions"":""950"",""impression_duration"":""7""}",255.67,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD14A - ATE-1704920940877.jpg,,
prod_01HKT2ZFXCS3SHW1X8D8HH1MTK,unicachi-norte,Unicachi Norte​,Av. 1ero De Mayo – Ves​,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/Unicachi Norte-1704918429277.JPG,OOHLA,oohla,PE,TRUE,"{""aliado"":""OOHLA"",""impact"":""755395"",""nearby"":""Megaplaza Villa Salvador, Restaurant, Farmacias"",""country"":""PE"",""width_m"":""12"",""height_m"":""6.3"",""latitude"":""-12.19875"",""location"":""Villa El Salvador,Lima,Lima"",""width_px"":""1440"",""height_px"":""756"",""longitude"":""-76.9649"",""impressions"":""450"",""impression_duration"":""7""}",183.9,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/Unicachi Norte-1704918434909.JPG,,
prod_01HKT2ZF7P39JPHZW8067BC2GX,aviación,Aviación,"Avenida Aviación Cuadra 37, Altura: Avenida Angamos, Tránsito Saliendo De Real Plaza – Surquillo",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/a291ec6e-e764-4e52-b300-b79d613881e7-1704924435095.jfif,LAOSAC,laosac,PE,TRUE,"{""aliado"":""LAOSAC"",""impact"":""30971"",""nearby"":""Bancos, Hospital, Parque, Tiendas, Paraderos, Avenidas, Semáforos, Residenciales, Bares, Farmacias, Restaurantes, Bares, Farmacias, Restaurantes, Trabajos"",""country"":""PE"",""width_m"":""10.24"",""height_m"":""5.12"",""latitude"":""-12.112436"",""location"":""Surquillo,Lima,Lima"",""width_px"":""640"",""height_px"":""320"",""longitude"":""-77.000334"",""impressions"":""855"",""restrictions"":""-"",""impression_duration"":""8""}",236,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/a291ec6e-e764-4e52-b300-b79d613881e7-1704924438549.jfif,,
prod_01HKT2ZFNC6T6ET3F636XNP6R2,mega-plaza-independencia,Mega Plaza – Independencia,"Av. Alfredo Mendiola Cdra 35, Independencia – Independencia",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD24A - MEGA PLAZA-1733436731808.jpg,LEDEX,ledex,PE,TRUE,"{""aliado"":""LEDEX"",""impact"":""163167"",""nearby"":""Mega Plaza, Instituto Arzobispo Loayza, ICPNA, SENATI, Banco de la Nación y Mega Muebles Royal Home"",""country"":""PE"",""width_m"":""12"",""height_m"":""6"",""latitude"":""-11.99973"",""location"":""Independencia,Lima,Lima"",""width_px"":""800"",""height_px"":""360"",""longitude"":""-77.06254"",""impressions"":""950"",""impression_duration"":""7""}",255.67,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD24A - MEGA PLAZA-1733436731808.jpg,,
prod_01HKT2ZF8J4R2MH17TGVNNVSXW,panamericana-sur,Panamericana Sur,"Carretera Panamericana Sur (Avenida Los Maestros) Pe-1S Km 302.3, Altura: El Quinde, Tránsito Hacia Promart – Ica",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/5928924d-83da-41ce-9210-19e81f32fd18-1704924247963.jfif,LAOSAC,laosac,PE,TRUE,"{""aliado"":""LAOSAC"",""impact"":""11583"",""nearby"":""Bancos, Supermercados, Mall, Tiendas, Paraderos, Avenidas, Farmacias, Restaurantes"",""country"":""PE"",""width_m"":""5.76"",""height_m"":""2.88"",""latitude"":""-14.074278"",""location"":""Ica,Ica,Ica"",""width_px"":""576"",""height_px"":""288"",""longitude"":""-75.738611"",""impressions"":""855"",""restrictions"":""-"",""impression_duration"":""8""}",157.33,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/5928924d-83da-41ce-9210-19e81f32fd18-1704924254719.jfif,,
prod_01HKT2ZFP90X9S00B9PEXTASNW,comandante-espinar-lado-b,Comandante Espinar - Lado B,"Av. Comandante Espinar Cuadra 8 Miraflores - Lado B, Hacia La Av. Comandante Espinar – Miraflores",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/OGB-1704920706354.JPG,LIMA VISUAL,lima-visual,PE,TRUE,"{""aliado"":""LIMA VISUAL"",""impact"":""104640"",""nearby"":""Supermercados, Malls, Gasolineras, Parque (Óvalo), Paraderos, Avenidas, Semáforos, Residenciales, Bares, Farmacias,  Restaurantes, Trabajos, Veterinarias"",""country"":""PE"",""width_m"":""4"",""height_m"":""3"",""latitude"":""-12.11076"",""location"":""Miraflores,Lima,Lima"",""width_px"":""384"",""height_px"":""288"",""longitude"":""-77.0369"",""impressions"":""969"",""restrictions"":""Sujetas a la Municipalidad"",""impression_duration"":""7""}",129.8,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/OGB-1704920711103.JPG,,
prod_01HKT2ZFY8W1R8Z0ZNG972WXCB,marina-13,Marina 13​,Av. La Marina Cdra. 13 – Pueblo Libre​,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/marina 13 02-1715128772665.jpg,OOHLA,oohla,PE,TRUE,"{""aliado"":""OOHLA"",""impact"":""726159"",""nearby"":""Municipalidad de San Martin de Porres"",""country"":""PE"",""width_m"":""12"",""height_m"":""6.3"",""latitude"":""-12.0791875"",""location"":""Pueblo Libre​,Lima,Lima"",""width_px"":""1440"",""height_px"":""756"",""longitude"":""-77.0776324"",""impressions"":""450"",""impression_duration"":""7""}",183.9,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/marina 13 02-1715128783002.jpg,,
prod_01HKT2ZFABW4QYHJ0Q430C8Z97,josé-balta,José Balta,"Avenida José Balta Cuadra 1, Altura: Metro Balta, Tránsito Hacia Sunarp Chiclayo – Chiclayo",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/cced9c27-85e4-455f-b3f0-5a56588b278d-1704924184120.jfif,LAOSAC,laosac,PE,TRUE,"{""aliado"":""LAOSAC"",""impact"":""7294"",""nearby"":""Supermercado, Tiendas, Paraderos, Avenidas, Restaurantes"",""country"":""PE"",""width_m"":""5.76"",""height_m"":""2.88"",""latitude"":""-6.776673"",""location"":""Chiclayo,Chiclayo,Lambayeque"",""width_px"":""576"",""height_px"":""288"",""longitude"":""-79.838952"",""impressions"":""855"",""restrictions"":""-"",""impression_duration"":""8""}",157.33,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/cced9c27-85e4-455f-b3f0-5a56588b278d-1704924188392.jfif,,
prod_01HKT2ZFPRHR5WVCGVSJYFGC2G,javier-prado-con-salaverry,Javier Prado con Salaverry,Av. Javier Prado Con Av. Salaverry - San Isidro – San Isidro,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/JP-1704920503999.JPG,LIMA VISUAL,lima-visual,PE,TRUE,"{""aliado"":""LIMA VISUAL"",""impact"":""102720"",""nearby"":""Embajadas,Residenciales"",""country"":""PE"",""width_m"":""4"",""height_m"":""3"",""latitude"":""-12.0952,"",""location"":""San Isidro,Lima,Lima"",""width_px"":""384"",""height_px"":""292"",""longitude"":""-77.05421"",""impressions"":""969"",""restrictions"":""Sujetas a la Municipalidad"",""impression_duration"":""7""}",129.8,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/JP-1704920510671.JPG,,
prod_01HKT2ZFC5DH2EK44XK51X9G6S,av-javier-prado-lado-b-la-victoria,Av. Javier Prado Lado B - La Victoria,Av. Javier Prado Cdra 10 (Al Costado De Ormeño) – La Victoria,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD2B - JPB-1704921745581.jpg,LEDEX,ledex,PE,TRUE,"{""aliado"":""LEDEX"",""impact"":""482298"",""nearby"":""Colegio San Agustín de Lima, Sodimac, Torre Interbank, The Westin Lima Hotel, Estación Metropolitano - Javier Prado, KFC( Kentucky Fried Chicken)."",""country"":""PE"",""width_m"":""12"",""height_m"":""6"",""latitude"":""-12.09037 "",""location"":""La Victoria,Lima,Lima"",""width_px"":""768"",""height_px"":""384"",""longitude"":""-77.02199"",""impressions"":""1050"",""impression_duration"":""7""}",472,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD2B - JPB-1704921753084.jpg,,
prod_01HKT2ZF90F89XH9YQV6KDAN70,jesús,Jesús,"Avenida Jesús Cuadra 1, Altura: Ovalo Mariscal Castilla, Tránsito Hacia El Centro Ferretero De Arequipa – Mariano Melgar",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/3e9af070-02e5-44b3-81b9-9b12f96c6627-1704924084161.jfif,LAOSAC,laosac,PE,TRUE,"{""aliado"":""LAOSAC"",""impact"":""11018"",""nearby"":""Tiendas, Paraderos, Avenidas, Semáforos, Bares"",""country"":""PE"",""width_m"":""5.76"",""height_m"":""2.88"",""latitude"":""-16.403363"",""location"":""Mariano Melgar,Arequipa,Arequipa"",""width_px"":""581"",""height_px"":""288"",""longitude"":""-71.516353"",""impressions"":""855"",""restrictions"":""-"",""impression_duration"":""8""}",157.33,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/3e9af070-02e5-44b3-81b9-9b12f96c6627-1704924103440.jfif,,
prod_01HKT2ZFYP4FEDD3Y3FZAA4FB6,panamericana-sur-ica,Panamericana Sur - Ica,"Carretera Panamericana Sur Km 302.4 (Av. Los Maestros) Cruce Con Av. Cutervo, A La Altura Del Centro Comercial El Quinde En La Esquina De Promart – Ica",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/DiseÃ±o sin tÃ­tulo-1704917948964.jpg,PANELES MEDIA OUTDOORS,paneles-media-outdoors,PE,TRUE,"{""aliado"":""PANELES MEDIA OUTDOORS"",""impact"":""13462"",""nearby"":""Malls, Bancos, Supermercados, Semáforos, Universidades, Tiendas, Farmacias, Restaurantes, Veterinarias, Avenidas"",""country"":""PE"",""width_m"":""6"",""height_m"":""3"",""latitude"":""-14.076538"",""location"":""Ica,Ica,Ica"",""width_px"":""576"",""height_px"":""288"",""longitude"":""-75.738313"",""impressions"":""1000"",""impression_duration"":""8""}",152,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/DiseÃ±o sin tÃ­tulo-1704917962665.jpg,,
prod_01HKT2ZFD10YC7WFK7QA1PH1M6,av-alfredo-mendiola-independencia,Av. Alfredo Mendiola – Independencia,"Av. Alfredo Mendiola 2000, Independencia (Al Costado De “Plaza Norte”) – Independencia",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD11A - PLAZA NORTE-1704921679692.jpg,LEDEX,ledex,PE,TRUE,"{""aliado"":""LEDEX"",""impact"":""122786"",""nearby"":""Plaza Norte Centro Comercial, Banco Pichincha, Centro Medico El Trebol, Dolarcity, Panasonic Peruana, Ovalo Gamarra, MAQ - CENTER PERU, Parque Internacional"",""country"":""PE"",""width_m"":""12"",""height_m"":""6"",""latitude"":""-12.00593 "",""location"":""Independencia,Lima,Lima"",""width_px"":""768"",""height_px"":""384"",""longitude"":""-77.06124"",""impressions"":""1050"",""impression_duration"":""7""}",472,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD11A - PLAZA NORTE-1704921686445.jpg,,
prod_01HKT2ZFZGF51JCWYWV12WZX9D,panamericana-sur-chincha,Panamericana Sur - Chincha,"Carretera Panamericana Sur Nº 900 (Ex Panamericana Sur), A La Altura De La Esquina De Plaza Vea – Sunampe",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PANTALLA LED CHINCHA 2023-07-17-1704916898188.jpeg,PANELES MEDIA OUTDOORS,paneles-media-outdoors,PE,TRUE,"{""aliado"":""PANELES MEDIA OUTDOORS"",""impact"":""12833"",""nearby"":""Malls, Bancos, Supermercados, Tiendas, Universidades, Farmacias, Restaurantes, Avenidas, Gasolineras"",""country"":""PE"",""width_m"":""6"",""height_m"":""3"",""latitude"":""-13.415817"",""location"":""Sunampe,Chincha,Chincha"",""width_px"":""576"",""height_px"":""288"",""longitude"":""-76.141949"",""impressions"":""1000"",""impression_duration"":""10""}",118,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PANTALLA LED CHINCHA 2023-07-17-1704916907136.jpeg,,
prod_01HKT2ZFGEH5TZ0RPZR3X9VTAV,av-paseo-de-la-república-lince,Av. Paseo De La República – Lince,"Av. Paseo De La República 2120, Lince (Colegio Melitón Carvajal) – Lince",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD7A - MELITON-1704921633039.jpg,LEDEX,ledex,PE,TRUE,"{""aliado"":""LEDEX"",""impact"":""220910"",""nearby"":""Colegio Emblemático Melitón Carvajal, Clínica Veterinaria Vetmedical, Concesionario Chevrolet, Concesionario Hyundai, Columbia Sede de Estudios, Hydro Press Service, Parque Santos Dumont."",""country"":""PE"",""width_m"":""12"",""height_m"":""6"",""latitude"":""-12.08456 "",""location"":""Lince,Lima,Lima"",""width_px"":""768"",""height_px"":""384"",""longitude"":""-77.02643"",""impressions"":""950"",""impression_duration"":""7""}",314.67,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD7A - MELITON-1704921637244.jpg,,
prod_01HKT2ZFVMH5M6F4W3H7GW539Z,óvalo-higuereta,Óvalo Higuereta​,Av. Santiago De Surco 2030 – Surco​,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/higuereta 02-1715128745065.jpg,OOHLA,oohla,PE,TRUE,"{""aliado"":""OOHLA"",""impact"":""689819"",""nearby"":""Jockey Club del Perú, Restaurant, Centros comerciales"",""country"":""PE"",""width_m"":""12.8"",""height_m"":""6.8"",""latitude"":""-12.1293984"",""location"":""Surco​,Lima,Lima"",""width_px"":""1152"",""height_px"":""756"",""longitude"":""-77.0011729"",""impressions"":""450"",""impression_duration"":""7""}",183.9,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/higuereta 02-1715128756718.jpg,,
prod_01HKT2ZFXTGVX0VJ9YAXQ41HWH,zarumilla,Zarumilla​,Av. Zarumilla 1057 – Smp​,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/Zarumilla-1704915711765.JPG,OOHLA,oohla,PE,TRUE,"{""aliado"":""OOHLA"",""impact"":""768096"",""nearby"":""Cerca a la Municipalidad de San Martin de Porres"",""country"":""PE"",""width_m"":""12"",""height_m"":""6.3"",""latitude"":""-12.032025"",""location"":""San Martín de Porres,Lima,Lima"",""width_px"":""1440"",""height_px"":""756"",""longitude"":""-77.055665"",""impressions"":""450"",""impression_duration"":""7""}",183.9,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/Zarumilla-1704915717287.JPG,,
prod_01HKT2ZFQMNXQH377T385ME0GD,reducto-cdra-11,Reducto Cdra. 11,Av. Reducto Cdra. 11 - Miraflores – Miraflores,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/2Reducto11-1704920422862.JPG,LIMA VISUAL,lima-visual,PE,TRUE,"{""aliado"":""LIMA VISUAL"",""impact"":""88320"",""nearby"":""Malls, Gasolineras, Escuelas, Gimnasios, Parques, Tiendas, Universidades, Paraderos, Avenidas, Semáforos, Residenciales, Restaurantes, Trabajos, Veterinarias"",""country"":""PE"",""width_m"":""6.4"",""height_m"":""3"",""latitude"":""-12.1298"",""location"":""Miraflores,Lima,Lima"",""width_px"":""800"",""height_px"":""360"",""longitude"":""-77.0237"",""impressions"":""969"",""restrictions"":""Sujetas a la Municipalidad"",""impression_duration"":""7""}",129.8,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/2Reducto11-1704920427850.JPG,,
prod_01HKT2ZFJMEF3PJ6X4NQCZEBEW,av-via-expresa-con-grau-la-victoria,Av. Vía Expresa Con Grau – La Victoria,"Av. Paseo De La República Cdra. 3, La Victoria. (Plaza Grau). – La Victoria",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD22A - GRAU-1704920353093.jpg,LEDEX,ledex,PE,TRUE,"{""aliado"":""LEDEX"",""impact"":""328802"",""nearby"":""Museo de Arte de Lima - MALI, Plaza Miguel Grau, Anfiteatro del Parque de la Exposición, Parque de la exposición, Monumento Ricardo Palma, Polvos Azules, Palacio de Justicia del Perú,Sheraton Lima, Wilson Plaza, CompuPlaza, Estadio Nacional, Universidad Tecnológica del Perú, Senati Centro de Lima, Universidad Telesup, Civa transporte y turismo, Terminal Flores"",""country"":""PE"",""width_m"":""12"",""height_m"":""6"",""latitude"":""-12.06074056"",""location"":""La Victoria,Lima,Lima"",""width_px"":""880"",""height_px"":""420"",""longitude"":""-77.03506698"",""impressions"":""950"",""impression_duration"":""7""}",314.67,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD22A - GRAU-1704920357629.jpg,,
prod_01HKT2ZFMXGWGNNVT0G2DBQC0C,defensores-del-morro-chorrillos,Defensores Del Morro – Chorrillos,"Av. Defensores Del Morro 2270. (Ex. Huayllas), Chorrillos. – Chorrillos",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD18A - HUAYLLAS-1704920100973.jpg,LEDEX,ledex,PE,TRUE,"{""aliado"":""LEDEX"",""impact"":""110723"",""nearby"":""Metro Huaylas, Mercado MACH de Chorrillos, Papa John's, Instituto Nacional de Salud, Saint Patrick's School, Laboratorio Clínico ROE, Casa de la Juventud - Chorrillos, Petro Perú, Av, Defensores del Morro 2066 Chorrillos, Galaxy Plaza, Hermes Transporte Blindados, Matellini, Makro Huaylas Chorrillos"",""country"":""PE"",""width_m"":""12"",""height_m"":""6"",""latitude"":""-12.181415"",""location"":""Chorrillos,Lima,Lima"",""width_px"":""800"",""height_px"":""360"",""longitude"":""-77.0124147"",""impressions"":""950"",""impression_duration"":""7""}",255.67,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD18A - HUAYLLAS-1704920106970.jpg,,
prod_01HKT2ZFS25G3XP969MWTJC5NC,encalada-cdra-14,Encalada Cdra. 14,Av. Encalada Cdra. 14 - Surco – Santiago De Surco,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/Enc-1704919967880.JPG,LIMA VISUAL,lima-visual,PE,TRUE,"{""aliado"":""LIMA VISUAL"",""impact"":""98542"",""nearby"":""Embajada, Bancos, Supermercados, Malls, Gimnasios, Tiendas, Metros, Paraderos, Avenidas, Semáforos, Residenciales, Bares, Farmacias, Restaurantes, Trabajos, Veterinarias"",""country"":""PE"",""width_m"":""4"",""height_m"":""2.5"",""latitude"":""-12.10194"",""location"":""Santiago de Surco,Lima,Lima"",""width_px"":""384"",""height_px"":""240"",""longitude"":""-76.97028"",""impressions"":""969"",""restrictions"":""Sujetas a la Municipalidad"",""impression_duration"":""7""}",129.8,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/Enc-1704919973422.JPG,,
prod_01HKT2ZFHR7DG9H8D8TF659G5Z,la-bolichera-surco,La Bolichera – Surco,"Av. Tomás Marsano Cdra. 50, Cruce Con Av. Los Proceres, Surco. (Repsol La Bolichera) – Surco",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD13A - BOLICHERA-1704921579016.jpg,LEDEX,ledex,PE,TRUE,"{""aliado"":""LEDEX"",""impact"":""281424"",""nearby"":""Parque La bolichera, Hospital Municipal Surco Salud, Open Plaza Atocongo, Unicon, Britanico, Prosegur, ICPNA, Punte Atocongo, Estación Jorge Chávez, Instituto CERTUS - Sede Surco, Plaza Vea -  La Bolichera"",""country"":""PE"",""width_m"":""12"",""height_m"":""6"",""latitude"":""-12.14813 "",""location"":""Surco,Lima,Lima"",""width_px"":""768"",""height_px"":""384"",""longitude"":""-76.98584"",""impressions"":""950"",""impression_duration"":""7""}",314.67,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/PD13A - BOLICHERA-1704921583465.jpg,,
prod_01HKT2ZFV57NZPJNHXXD42MCWR,derby,Derby​,Av. El Derby S/N Puerta Proveedores – Surco​,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/derby 02-1715128713236.jpg,OOHLA,oohla,PE,TRUE,"{""aliado"":""OOHLA"",""impact"":""726159"",""nearby"":""Jockey Club del Perú, Restaurant, Centros comerciales"",""country"":""PE"",""width_m"":""12.29"",""height_m"":""6.14"",""latitude"":""-12.0985166"",""location"":""Surco​,Lima,Lima"",""width_px"":""1536"",""height_px"":""768"",""longitude"":""-76.9774998"",""impressions"":""450"",""impression_duration"":""7""}",183.9,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/derby 02-1715128722087.jpg,,
prod_01HKT2ZF84ESX6B3B6GQ5KK9VZ,argentina,Argentina,"Avenida Argentina Cuadra 33, Altura: Puerta De Ingreso Al Centro Comercilal Minka – Callao",https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/78c2a087-4573-4e0d-9b76-8ea293a2141b-1704923524332.jfif,LAOSAC,laosac,PE,TRUE,"{""aliado"":""LAOSAC"",""impact"":""9213"",""nearby"":""Bancos, Supermercado, Mall, Tiendas, Universidad, Paraderos, Avenida, Semáforo, Residenciales, Bar, Farmacia, Restaurantes, Trabajos"",""country"":""PE"",""width_m"":""5.76"",""height_m"":""2.88"",""latitude"":""-12.049435"",""location"":""Callao,Callao,Callao"",""width_px"":""576"",""height_px"":""288"",""longitude"":""-77.109779"",""impressions"":""855"",""restrictions"":""-"",""impression_duration"":""8""}",196.67,https://tupantalla-uploads-prod.s3.us-east-1.amazonaws.com/medusa-storage/78c2a087-4573-4e0d-9b76-8ea293a2141b-1704923528535.jfif,,
